loc,type,provider,estimate,RIN
4,A,40.0,4.0,2.5
12,A,40.0,4.0,1.9
18,A,40.0,4.0,4.9
27,A,40.0,4.0,2.4
48,A,40.0,4.0,
90,B2,13.0,5.0,7.9
90,B2,13.0,5.0,9.0
90,B2,22.0,5.0,8.6
90,B2,22.0,5.0,7.9
90,B2,22.0,5.0,8.1
2,T1,4.0,5.0,8.3
2,T2,4.0,5.0,9.3
2,T1,4.0,5.0,8.8
2,T2,4.0,5.0,8.7
4,T1,4.0,5.0,8.5
4,T2,4.0,5.0,8.5
4,T2,37.0,5.0,8.3
5,T2,4.0,5.0,8.5
5,T3,4.0,5.0,8.3
2,T1,4.0,5.0,8.0
18,T1,4.0,5.0,8.5
18,T2,4.0,5.0,8.1
2,T1,4.0,5.0,8.1
2,T2,4.0,5.0,8.3
13,T5,4.0,5.0,8.3
28,A,33.0,5.0,8.0
18,A,33.0,5.0,8.1
65,B2,42.0,5.0,8.3
53,A,40.0,4.0,6.3
54,A,40.0,4.0,
28,A,40.0,4.0,2.3
5,A,40.0,4.0,2.3
9,A,40.0,4.0,2.5
4,A,40.0,4.0,2.3
90,B2,22.0,4.0,7.8
4,T1,37.0,4.0,7.8
4,T1,4.0,4.0,6.4
4,T2,4.0,4.0,6.7
5,T1,4.0,4.0,6.7
2,T2,4.0,4.0,6.3
4,T1,4.0,4.0,6.4
4,T2,4.0,4.0,6.7
1,T2,4.0,4.0,7.3
1,T1,4.0,4.0,6.8
2,T2,4.0,4.0,6.8
26,A,33.0,4.0,6.0
21,A,33.0,4.0,6.4
12,A,33.0,4.0,5.3
30,A,33.0,4.0,7.1
53,A,33.0,4.0,7.2
28,A,33.0,4.0,3.7
5,A,33.0,4.0,5.7
9,A,33.0,4.0,6.2
93,A,33.0,4.0,5.3
4,A,33.0,4.0,7.1
47,A,33.0,4.0,7.7
97,A,33.0,4.0,1.0
27,A,33.0,4.0,6.6
48,A,33.0,4.0,7.5
11,A,33.0,4.0,7.6
98,A,33.0,4.0,7.3
96,A,33.0,4.0,3.2
80,A,33.0,4.0,2.5
90,A,33.0,4.0,7.6
78,A,33.0,4.0,7.6
2,T1,17.0,5.0,8.2
2,T1,5.0,5.0,8.7
2,T2,5.0,5.0,8.0
2,T1,17.0,5.0,8.1
2,T2,17.0,5.0,8.8
2,T1,13.0,5.0,8.4
2,T1,5.0,5.0,8.4
2,T2,5.0,5.0,9.1
5,T6,17.0,5.0,7.9
5,T1,3.0,5.0,8.2
5,T2,3.0,5.0,9.1
5,T5,3.0,5.0,8.8
6,T2,17.0,5.0,8.8
8,S2,17.0,5.0,8.2
32,T1,17.0,5.0,8.7
55,S2,17.0,5.0,9.0
65,B2,42.0,5.0,9.3
67,T6,4.0,5.0,9.3
67,T6,24.0,5.0,8.6
68,B2,42.0,5.0,8.4
68,B2,42.0,5.0,8.8
68,B2,42.0,5.0,8.7
68,B2,42.0,5.0,8.4
68,B2,42.0,5.0,
4,A,40.0,4.0,2.2
7,A,40.0,4.0,
9,A,40.0,4.0,2.8
16,A,40.0,4.0,6.2
28,A,40.0,4.0,2.2
29,A,40.0,4.0,
30,A,40.0,4.0,2.1
53,A,40.0,4.0,4.5
53,A,40.0,4.0,6.1
11,A,40.0,4.0,5.6
18,A,40.0,4.0,
27,A,40.0,4.0,1.9
30,A,40.0,4.0,2.2
48,A,40.0,4.0,
53,A,40.0,4.0,6.0
79,A,40.0,4.0,2.5
79,A,40.0,4.0,2.4
2,T1,13.0,4.0,3.9
2,T2,13.0,4.0,5.8
2,T1,5.0,4.0,6.9
2,T2,13.0,4.0,7.7
18,T6,17.0,4.0,7.8
55,S1,17.0,4.0,7.3
68,B2,42.0,4.0,7.3
2,T1,5.0,5.0,8.6
20,T1,24.0,5.0,8.4
20,T2,24.0,5.0,8.4
20,T5,24.0,5.0,8.8
4,T2,4.0,5.0,8.1
16,T1,4.0,5.0,7.9
65,T5,4.0,5.0,8.3
9,T1,4.0,5.0,8.0
5,T2,3.0,5.0,8.7
16,T5,24.0,5.0,9.1
7,T2,17.0,5.0,8.5
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,9.1
2,T1,5.0,5.0,8.5
2,T6,5.0,5.0,8.8
2,T1,5.0,5.0,8.5
2,T2,5.0,5.0,
2,T1,5.0,5.0,8.0
2,T1,5.0,5.0,8.6
2,T2,5.0,5.0,8.0
5,T5,3.0,5.0,8.3
21,T2,3.0,5.0,8.0
2,T2,5.0,4.0,7.7
9,T1,24.0,4.0,7.2
9,T2,24.0,4.0,6.9
4,T1,4.0,4.0,6.7
16,T2,4.0,4.0,6.9
65,T1,4.0,4.0,7.4
16,T1,4.0,4.0,7.8
4,T1,4.0,4.0,7.3
2,T3,4.0,4.0,7.4
5,T1,3.0,4.0,7.8
16,T1,24.0,4.0,6.5
65,B2,42.0,4.0,5.4
68,B2,42.0,4.0,7.7
68,B2,42.0,4.0,7.5
68,B2,42.0,4.0,2.2
2,T2,5.0,4.0,7.8
2,T2,5.0,4.0,7.7
2,T1,5.0,4.0,7.3
5,T1,3.0,4.0,
5,T2,3.0,4.0,7.4
21,T1,3.0,4.0,6.8
79,A,33.0,4.0,3.7
92,A,33.0,4.0,7.1
90,B2,22.0,4.0,
27,A,,5.0,8.3
3,T1,3.0,5.0,9.0
3,T2,3.0,5.0,8.1
7,T2,41.0,5.0,9.0
11,T1,24.0,5.0,8.8
11,T5,24.0,5.0,8.2
68,B2,42.0,5.0,8.9
68,B2,42.0,5.0,8.4
68,B2,42.0,5.0,8.7
68,B2,42.0,5.0,8.0
68,B2,42.0,5.0,8.7
94,T2,4.0,5.0,8.2
90,B2,22.0,5.0,7.9
2,T3,,5.0,8.5
2,T1,,5.0,8.1
1,T2,4.0,5.0,9.1
2,T1,5.0,5.0,9.3
2,T2,5.0,5.0,9.2
2,T1,3.0,5.0,8.9
2,T2,3.0,5.0,8.9
3,T1,3.0,5.0,8.0
3,T2,3.0,5.0,8.6
4,T1,4.0,5.0,8.3
4,T2,4.0,5.0,8.7
5,T1,4.0,5.0,8.5
5,T2,4.0,5.0,8.1
6,T1,24.0,5.0,8.2
13,T5,5.0,5.0,9.5
13,T4,4.0,5.0,8.1
13,T5,4.0,5.0,8.1
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,8.1
68,B2,42.0,5.0,7.9
68,B2,42.0,5.0,8.0
2,T1,41.0,4.0,5.4
2,T2,41.0,4.0,6.3
2,T3,41.0,4.0,6.6
4,T1,41.0,4.0,3.0
7,T1,41.0,4.0,7.4
11,T5,3.0,4.0,7.8
17,T2,24.0,4.0,7.3
65,B2,42.0,4.0,
65,B2,42.0,4.0,
68,B2,42.0,4.0,7.3
94,T1,4.0,4.0,7.6
65,B2,42.0,4.0,7.8
90,B2,22.0,4.0,5.0
1,T1,4.0,4.0,7.2
5,T5,4.0,4.0,7.2
6,T1,24.0,4.0,7.8
11,T1,24.0,4.0,7.4
23,T1,4.0,4.0,7.8
23,T2,4.0,4.0,7.6
68,B2,42.0,4.0,
68,B2,42.0,4.0,6.6
8,A,33.0,4.0,4.6
10,A,33.0,4.0,5.5
84,A,33.0,4.0,
99,A,33.0,4.0,6.9
16,T2,,4.0,7.7
16,T2,,4.0,7.5
9,A,40.0,4.0,2.3
26,A,36.0,4.0,6.1
30,A,36.0,4.0,
53,A,36.0,4.0,6.3
53,A,36.0,4.0,6.2
54,A,36.0,4.0,4.9
28,A,36.0,4.0,4.3
5,A,36.0,4.0,6.5
9,A,36.0,4.0,6.5
4,A,36.0,4.0,5.8
18,A,36.0,4.0,7.0
27,A,36.0,4.0,5.6
16,T2,14.0,5.0,8.4
56,T2,17.0,5.0,8.6
2,T1,17.0,5.0,8.0
2,T2,17.0,5.0,8.8
2,T1,17.0,5.0,8.2
2,T1,3.0,5.0,8.1
65,T2,17.0,5.0,8.5
23,T2,17.0,5.0,8.7
55,T6,3.0,5.0,8.9
3,T1,3.0,5.0,7.9
6,T5,4.0,5.0,8.0
2,T2,17.0,5.0,8.2
68,B2,42.0,5.0,8.3
66,T1,5.0,4.0,4.7
66,T2,5.0,4.0,2.3
16,T1,14.0,4.0,6.6
2,T2,17.0,4.0,7.5
2,T2,3.0,4.0,5.8
65,T1,17.0,4.0,7.1
65,T2,4.0,4.0,7.6
23,T1,17.0,4.0,7.6
55,S1,3.0,4.0,6.7
3,T2,3.0,4.0,6.7
19,T1,3.0,4.0,
11,T1,4.0,5.0,8.7
11,T2,4.0,5.0,8.3
17,T1,3.0,5.0,7.9
17,T2,3.0,5.0,8.9
2,T2,4.0,5.0,9.9
2,T4,4.0,5.0,9.7
68,B2,42.0,5.0,9.0
68,B2,42.0,5.0,9.4
68,B2,42.0,5.0,9.7
10,T5,3.0,5.0,8.3
6,T1,4.0,5.0,8.3
6,T2,4.0,5.0,8.3
1,T2,3.0,5.0,8.7
1,T5,3.0,5.0,8.1
65,T1,38.0,5.0,9.1
68,B2,42.0,5.0,8.8
23,T2,4.0,5.0,8.6
1,T2,4.0,5.0,9.1
2,T2,3.0,5.0,8.8
2,T4,3.0,5.0,8.2
4,T1,4.0,5.0,8.2
95,T1,3.0,5.0,8.8
2,T4,3.0,5.0,8.0
68,B2,42.0,5.0,8.6
68,B2,42.0,5.0,8.4
68,B2,42.0,5.0,8.7
65,T1,3.0,5.0,8.5
65,T2,3.0,5.0,9.0
68,B2,42.0,5.0,8.1
68,B2,42.0,5.0,8.0
68,B2,42.0,5.0,8.8
2,T1,17.0,3.0,4.4
2,T2,17.0,4.0,7.2
2,T1,4.0,4.0,7.8
2,T1,3.0,4.0,6.9
2,T2,3.0,4.0,7.7
2,T4,3.0,4.0,7.3
16,T1,3.0,2.0,2.5
10,T1,3.0,3.0,6.3
10,T2,3.0,4.0,7.6
16,T2,3.0,4.0,7.7
6,T4,4.0,4.0,7.5
1,T1,3.0,2.0,2.2
2,T1,24.0,4.0,7.2
2,T1,,4.0,7.5
2,T1,4.0,2.0,2.9
4,T1,,3.0,5.3
4,T2,,3.0,6.8
65,B2,9.0,4.0,6.9
6,T4,24.0,4.0,7.6
23,T1,4.0,2.0,1.0
1,T1,4.0,4.0,7.1
1,T1,3.0,4.0,7.8
1,T2,3.0,3.0,6.7
2,T2,3.0,4.0,7.1
1,T1,4.0,0.0,
1,T2,4.0,2.0,2.3
65,T1,4.0,4.0,7.4
65,T2,4.0,3.0,4.9
68,B2,42.0,4.0,7.9
26,A,36.0,3.0,5.2
30,A,36.0,2.0,2.3
53,A,36.0,2.0,3.2
54,A,36.0,2.0,3.4
53,A,36.0,2.0,2.2
98,A,36.0,2.0,2.4
5,A,36.0,2.0,2.4
9,A,36.0,3.0,5.2
28,A,36.0,3.0,3.8
18,A,36.0,2.0,2.5
48,A,36.0,3.0,4.7
11,A,36.0,3.0,6.2
4,T1,4.0,5.0,8.5
8,T1,4.0,5.0,7.7
8,T2,4.0,5.0,8.8
4,T2,13.0,5.0,8.6
4,T5,3.0,5.0,8.8
4,T4,4.0,5.0,8.8
4,T1,4.0,5.0,7.0
4,T2,4.0,5.0,7.5
4,T4,4.0,5.0,7.8
8,T1,41.0,5.0,7.8
8,T2,41.0,5.0,8.7
8,T1,4.0,5.0,7.2
23,T1,4.0,5.0,8.9
65,T2,4.0,5.0,8.0
3,T4,4.0,5.0,8.1
3,T5,4.0,5.0,8.4
3,T2,3.0,5.0,7.6
67,T2,3.0,5.0,8.7
12,T2,4.0,5.0,7.5
68,B2,42.0,5.0,8.6
68,B2,42.0,5.0,7.4
68,B2,9.0,5.0,8.6
68,B2,42.0,5.0,8.2
16,T4,4.0,5.0,7.2
13,T5,24.0,5.0,7.9
5,T2,24.0,5.0,9.1
1,T2,6.0,5.0,7.2
2,T2,24.0,5.0,7.8
5,T2,24.0,5.0,8.6
2,T2,3.0,5.0,7.8
13,T5,24.0,5.0,8.5
5,T1,3.0,5.0,7.5
5,T2,3.0,5.0,8.0
5,T5,3.0,5.0,8.2
9,T1,24.0,5.0,7.7
9,T2,24.0,5.0,7.6
5,T1,3.0,5.0,7.6
3,T1,24.0,5.0,8.1
17,T2,4.0,5.0,8.8
2,T2,4.0,5.0,8.1
2,T4,4.0,5.0,7.9
5,T2,4.0,5.0,8.3
68,B2,42.0,5.0,
1,T2,6.0,5.0,8.3
23,T2,4.0,5.0,8.3
68,B2,42.0,5.0,8.6
10,T2,4.0,5.0,8.3
2,T2,4.0,5.0,7.9
19,T1,4.0,5.0,8.6
6,T1,17.0,5.0,8.2
3,T1,4.0,5.0,8.1
3,T2,4.0,5.0,8.4
68,B2,42.0,5.0,8.0
68,B2,9.0,5.0,8.3
12,A,36.0,2.0,2.0
27,A,36.0,2.0,
79,A,36.0,2.0,2.2
4,A,36.0,2.0,2.8
4,A,40.0,3.0,5.7
4,T1,13.0,4.0,7.5
8,T1,4.0,4.0,6.9
1,T1,4.0,2.0,2.6
1,T2,4.0,2.0,2.5
67,T1,3.0,4.0,7.8
12,T1,4.0,4.0,6.5
16,T1,4.0,3.0,5.4
68,B2,42.0,3.0,5.7
16,T2,4.0,4.0,6.9
5,T1,24.0,4.0,7.2
1,T1,24.0,2.0,2.6
1,T2,24.0,4.0,6.8
1,T1,6.0,4.0,6.8
2,T1,3.0,4.0,7.0
68,B2,42.0,4.0,6.5
68,B2,42.0,4.0,6.6
2,T1,4.0,2.0,3.7
5,T2,3.0,4.0,6.5
25,T4,3.0,4.0,7.8
2,T1,4.0,4.0,7.3
5,T1,4.0,4.0,6.8
5,T4,4.0,4.0,7.9
2,T1,3.0,3.0,5.8
2,T2,3.0,4.0,7.8
2,T4,3.0,4.0,7.5
1,T1,6.0,4.0,7.8
99,T2,41.0,4.0,6.9
23,T1,4.0,3.0,5.2
16,T1,41.0,4.0,7.7
16,T1,4.0,3.0,6.5
2,T1,4.0,3.0,6.3
3,T4,4.0,4.0,7.7
1,T1,4.0,2.0,2.5
2,T1,17.0,3.0,5.9
16,T1,3.0,2.0,2.8
1,T1,3.0,3.0,3.8
79,A,40.0,3.0,4.3
28,A,40.0,3.0,5.4
30,A,40.0,2.0,2.8
9,A,40.0,4.0,6.5
18,A,40.0,4.0,7.0
53,A,40.0,2.0,2.7
97,A,40.0,2.0,3.4
48,A,40.0,4.0,7.0
7,A,40.0,3.0,6.1
79,A,40.0,2.0,2.5
5,A,40.0,2.0,2.2
92,A,40.0,4.0,7.1
26,A,40.0,3.0,5.5
4,T1,,5.0,9.2
4,T2,,5.0,8.2
4,T2,,5.0,8.4
8,T5,4.0,5.0,8.9
4,T1,4.0,5.0,8.7
4,T2,4.0,5.0,8.8
30,A,40.0,2.0,2.4
28,A,40.0,4.0,6.1
5,A,40.0,2.0,2.4
9,A,40.0,4.0,7.7
18,A,40.0,4.0,6.8
97,A,40.0,3.0,
48,A,40.0,4.0,7.2
7,A,40.0,4.0,7.1
79,A,40.0,4.0,6.1
92,A,40.0,4.0,6.7
26,A,40.0,2.0,3.0
30,A,40.0,2.0,2.4
1,T1,,2.0,2.7
1,T1,,3.0,6.4
8,T2,,4.0,7.6
4,T1,,4.0,7.2
8,T1,4.0,4.0,7.7
8,T2,4.0,4.0,6.8
8,T1,4.0,5.0,8.0
8,T2,4.0,5.0,9.3
4,T1,4.0,5.0,8.3
4,B1,4.0,5.0,8.7
21,T2,4.0,5.0,9.3
11,T1,3.0,5.0,8.0
11,T2,3.0,5.0,8.8
5,B2,4.0,5.0,8.5
25,T1,4.0,5.0,8.2
25,T4,4.0,5.0,8.8
11,T1,4.0,5.0,8.0
11,T2,4.0,5.0,8.8
1,T2,41.0,5.0,8.7
13,T4,4.0,5.0,8.6
13,T5,4.0,5.0,9.0
25,T4,4.0,5.0,9.1
48,S1,4.0,5.0,7.9
55,S1,4.0,5.0,8.2
21,T1,4.0,5.0,8.2
21,T2,4.0,5.0,9.9
4,T2,4.0,5.0,7.9
68,B2,42.0,5.0,7.9
4,T2,4.0,4.0,7.6
21,T1,4.0,3.0,
2,T1,4.0,2.0,4.2
3,T3,4.0,2.0,4.4
1,T1,41.0,0.0,
11,T5,41.0,4.0,7.7
55,S2,4.0,0.0,
55,S2,4.0,4.0,7.5
4,A,36.0,2.0,2.5
4,A,36.0,2.0,3.0
4,T1,4.0,3.0,5.1
4,T1,4.0,4.0,7.5
4,T2,4.0,4.0,7.8
79,A,40.0,2.0,2.4
26,A,36.0,2.0,3.6
30,A,36.0,2.0,2.3
53,A,36.0,2.0,2.2
54,A,36.0,2.0,2.9
53,A,36.0,2.0,2.3
28,A,36.0,2.0,2.2
5,A,36.0,2.0,2.5
9,A,36.0,2.0,4.4
27,A,36.0,2.0,2.8
11,A,36.0,3.0,6.0
98,A,36.0,2.0,2.5
79,A,36.0,2.0,2.5
30,A,40.0,2.0,
53,A,40.0,3.0,5.2
54,A,40.0,3.0,5.7
53,A,40.0,3.0,5.6
28,A,40.0,2.0,2.8
9,A,40.0,2.0,2.0
16,A,40.0,2.0,3.0
18,A,40.0,2.0,2.3
7,A,40.0,2.0,2.3
30,A,36.0,2.0,2.5
53,A,36.0,2.0,2.4
54,A,36.0,2.0,4.2
28,A,36.0,2.0,2.3
5,A,36.0,2.0,2.4
9,A,36.0,2.0,1.9
79,A,36.0,2.0,2.8
53,A,36.0,2.0,3.5
48,A,36.0,2.0,2.2
48,A,40.0,2.0,2.5
26,A,36.0,3.0,5.2
30,A,36.0,3.0,5.2
53,A,36.0,3.0,4.5
28,A,36.0,3.0,5.3
5,A,36.0,3.0,5.3
9,A,36.0,3.0,5.8
12,A,36.0,3.0,6.0
27,A,36.0,4.0,7.1
48,A,36.0,4.0,7.0
11,A,36.0,3.0,6.2
98,A,36.0,2.0,4.0
53,A,36.0,2.0,2.4
54,A,35.0,2.0,
79,A,35.0,2.0,2.6
53,A,35.0,2.0,2.6
53,A,40.0,2.0,2.3
54,A,40.0,3.0,4.7
28,A,40.0,2.0,2.3
27,A,40.0,0.0,
18,A,40.0,2.0,2.3
11,A,40.0,2.0,2.5
79,A,40.0,2.0,2.4
53,A,40.0,2.0,2.2
54,A,40.0,2.0,4.0
53,A,40.0,0.0,
28,A,40.0,2.0,2.4
9,A,40.0,2.0,2.0
27,A,40.0,2.0,1.1
18,A,40.0,2.0,2.3
10,T1,4.0,5.0,8.1
16,T1,4.0,5.0,8.2
55,S2,4.0,5.0,8.1
4,T1,,5.0,8.1
2,T1,3.0,2.0,2.2
1,T2,4.0,4.0,7.1
1,T1,4.0,2.0,2.4
16,T1,3.0,2.0,2.4
1,T1,24.0,2.0,2.6
2,T1,24.0,4.0,7.6
5,T1,24.0,4.0,7.4
16,T1,4.0,4.0,7.0
21,T1,4.0,4.0,
2,T1,4.0,2.0,3.0
23,T1,4.0,2.0,2.9
23,T5,4.0,3.0,5.5
2,T1,4.0,3.0,4.9
68,B2,42.0,4.0,7.7
2,T1,,2.0,2.3
53,A,40.0,2.0,2.3
54,A,40.0,2.0,2.4
28,A,40.0,2.0,2.5
5,A,40.0,2.0,2.3
9,A,40.0,3.0,5.3
18,A,40.0,2.0,3.0
97,A,40.0,2.0,2.3
27,A,40.0,4.0,6.8
48,A,40.0,3.0,
79,A,40.0,2.0,2.3
26,A,40.0,3.0,4.8
30,A,40.0,2.0,2.4
53,A,40.0,2.0,2.2
54,A,40.0,2.0,2.7
28,A,40.0,2.0,2.3
5,A,40.0,2.0,2.3
9,A,40.0,3.0,5.1
5,T3,4.0,5.0,8.6
5,T1,4.0,5.0,8.1
9,S1,4.0,5.0,9.5
55,S2,4.0,5.0,9.2
2,T2,4.0,5.0,8.1
76,T2,4.0,5.0,8.9
18,T2,4.0,5.0,8.6
2,T4,4.0,5.0,8.3
9,T1,4.0,5.0,8.8
73,B2,4.0,5.0,9.0
7,T2,4.0,5.0,7.9
2,T4,4.0,5.0,8.4
76,T1,4.0,5.0,8.0
76,T2,4.0,5.0,8.8
2,T1,4.0,5.0,8.0
2,T2,4.0,5.0,8.7
2,T2,4.0,5.0,9.2
2,T2,4.0,5.0,8.2
2,T5,4.0,5.0,8.4
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,8.5
68,B2,42.0,5.0,8.2
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,8.8
53,A,35.0,2.0,2.4
53,A,35.0,2.0,2.3
5,T1,4.0,2.0,2.4
5,T1,41.0,4.0,7.8
5,T2,41.0,4.0,7.8
55,S1,4.0,3.0,
8,T1,4.0,4.0,6.6
8,T2,4.0,2.0,2.8
2,T1,4.0,4.0,7.8
76,T1,4.0,2.0,3.6
18,T1,4.0,3.0,4.8
2,T1,4.0,4.0,7.1
2,T2,4.0,4.0,7.4
2,T1,41.0,3.0,4.3
2,T2,41.0,3.0,4.5
65,B2,9.0,2.0,2.2
2,T1,4.0,4.0,7.3
2,T2,4.0,4.0,7.7
2,T4,4.0,4.0,7.3
2,T1,4.0,2.0,2.3
4,T2,13.0,3.0,4.4
55,S1,4.0,3.0,4.1
2,T1,4.0,3.0,6.1
30,A,33.0,5.0,8.5
12,A,33.0,5.0,8.1
9,A,33.0,5.0,
47,A,33.0,5.0,8.0
97,A,33.0,5.0,8.2
90,A,33.0,5.0,8.6
11,A,33.0,5.0,7.9
78,A,33.0,5.0,7.9
18,A,33.0,5.0,8.0
2,T1,17.0,5.0,8.1
2,T2,17.0,5.0,8.6
2,T1,17.0,5.0,8.5
2,T2,17.0,5.0,8.4
2,T2,5.0,5.0,8.4
4,T1,4.0,5.0,8.9
4,T2,4.0,5.0,8.7
1,T2,37.0,5.0,8.3
2,T1,5.0,5.0,8.2
2,T2,5.0,5.0,9.2
66,T2,5.0,5.0,8.2
2,T2,,5.0,8.3
2,T1,,5.0,7.9
2,T2,,5.0,8.8
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,8.3
66,T3,3.0,5.0,8.4
68,B2,42.0,5.0,7.9
68,B2,42.0,5.0,8.3
55,S2,3.0,5.0,8.6
19,T1,3.0,5.0,8.7
2,T1,5.0,5.0,7.9
25,T1,17.0,5.0,8.5
10,A,33.0,4.0,5.4
21,A,33.0,4.0,7.6
8,A,33.0,4.0,6.5
54,A,33.0,4.0,
93,A,33.0,4.0,7.4
53,A,33.0,4.0,6.1
5,A,33.0,4.0,7.8
4,A,33.0,4.0,7.5
16,A,33.0,4.0,7.4
28,A,33.0,4.0,7.2
27,A,33.0,4.0,6.3
48,A,33.0,3.0,
98,A,33.0,4.0,7.2
79,A,33.0,4.0,3.0
99,A,33.0,4.0,7.8
84,A,33.0,4.0,5.2
92,A,33.0,4.0,7.6
80,A,33.0,4.0,3.2
2,T1,5.0,4.0,7.5
4,T1,4.0,4.0,6.7
4,T2,4.0,4.0,7.4
1,T1,37.0,4.0,7.5
66,T1,5.0,4.0,7.4
26,T2,24.0,4.0,7.8
3,T2,24.0,4.0,6.9
68,B2,42.0,4.0,7.1
55,S1,3.0,3.0,
2,T2,5.0,4.0,6.9
26,A,33.0,5.0,8.8
21,A,33.0,5.0,9.5
28,A,33.0,5.0,8.1
5,A,33.0,5.0,8.3
9,A,33.0,5.0,8.6
4,A,33.0,5.0,9.1
16,A,33.0,5.0,8.6
27,A,33.0,5.0,7.9
68,A,33.0,5.0,8.2
98,A,33.0,5.0,7.9
78,A,33.0,5.0,8.1
99,A,33.0,5.0,8.0
48,A,33.0,5.0,8.5
4,A,33.0,5.0,7.9
90,B2,22.0,5.0,8.5
11,A,33.0,5.0,8.0
98,A,33.0,5.0,8.2
8,A,33.0,4.0,6.9
10,A,33.0,4.0,
12,A,33.0,4.0,7.3
30,A,33.0,4.0,7.2
93,A,33.0,4.0,1.0
18,A,33.0,4.0,7.7
97,A,33.0,4.0,
48,A,33.0,4.0,7.7
11,A,33.0,4.0,3.9
79,A,33.0,4.0,7.4
84,A,33.0,0.0,2.7
92,A,33.0,4.0,6.7
21,A,33.0,4.0,6.7
10,A,33.0,4.0,7.5
93,A,33.0,4.0,4.1
12,A,33.0,4.0,7.7
91,A,33.0,4.0,6.6
26,A,33.0,4.0,6.5
30,A,33.0,4.0,7.0
5,A,33.0,4.0,6.7
9,A,33.0,4.0,6.8
47,A,33.0,4.0,
16,A,33.0,4.0,7.8
92,A,33.0,4.0,3.9
28,A,33.0,4.0,6.9
80,A,33.0,4.0,2.4
97,A,33.0,4.0,7.6
68,B2,42.0,5.0,9.1
90,B2,13.0,5.0,9.0
5,T1,3.0,5.0,8.1
5,T3,3.0,5.0,9.1
65,T1,3.0,5.0,8.6
65,T2,3.0,5.0,9.1
68,B2,9.0,5.0,8.5
68,B2,42.0,5.0,8.8
68,B2,42.0,5.0,8.3
68,B2,42.0,5.0,8.6
65,B2,42.0,5.0,9.4
18,A,33.0,5.0,8.6
79,A,33.0,5.0,8.4
84,A,33.0,4.0,2.7
8,A,33.0,4.0,5.4
18,A,33.0,4.0,7.7
27,A,33.0,4.0,7.0
79,A,33.0,4.0,7.8
53,A,33.0,4.0,6.3
5,T2,3.0,4.0,7.4
3,T2,24.0,4.0,
68,B2,9.0,4.0,7.1
27,A,33.0,4.0,7.1
53,A,33.0,4.0,7.3
53,A,33.0,5.0,8.4
53,A,33.0,5.0,8.4
54,A,33.0,5.0,8.7
81,A,33.0,5.0,8.0
48,A,33.0,5.0,8.1
48,A,33.0,5.0,8.2
48,A,33.0,5.0,8.6
48,A,33.0,5.0,8.4
48,A,33.0,5.0,8.2
48,A,33.0,5.0,8.4
48,A,33.0,5.0,8.6
4,T1,4.0,5.0,7.9
4,T2,4.0,5.0,8.6
29,A,33.0,4.0,7.1
53,A,33.0,4.0,7.0
78,A,33.0,4.0,7.7
91,A,33.0,4.0,7.6
78,A,33.0,4.0,7.5
79,A,33.0,4.0,5.4
92,A,33.0,4.0,7.0
98,A,33.0,4.0,5.6
99,A,33.0,4.0,7.4
48,A,33.0,4.0,3.4
48,A,33.0,4.0,7.4
65,B2,42.0,5.0,9.5
1,T2,24.0,5.0,9.7
65,T1,4.0,5.0,9.7
65,T2,4.0,5.0,8.0
9,T1,4.0,5.0,8.9
9,T1,4.0,5.0,7.9
8,A,33.0,4.0,3.1
21,A,33.0,4.0,6.0
10,A,33.0,4.0,3.4
4,A,33.0,4.0,7.5
96,A,33.0,4.0,7.6
28,A,33.0,4.0,5.6
26,A,33.0,4.0,5.5
30,A,33.0,4.0,5.7
53,A,33.0,4.0,5.8
5,A,33.0,4.0,
9,A,33.0,4.0,3.3
47,A,33.0,4.0,7.7
18,A,33.0,4.0,7.5
97,A,33.0,4.0,6.5
27,A,33.0,4.0,6.0
11,A,33.0,4.0,6.4
1,T1,24.0,4.0,1.1
13,T3,4.0,4.0,7.6
68,B2,42.0,5.0,8.2
68,B2,42.0,5.0,8.3
65,B2,42.0,5.0,9.0
65,B2,42.0,5.0,8.4
68,B2,42.0,5.0,9.2
65,B2,42.0,5.0,8.6
68,B2,42.0,5.0,8.9
68,B2,42.0,5.0,8.3
65,B2,42.0,5.0,9.2
68,B2,9.0,5.0,9.0
68,B2,42.0,5.0,8.7
68,B2,42.0,5.0,8.9
68,B2,42.0,5.0,8.9
68,B2,42.0,5.0,9.3
68,B2,9.0,5.0,8.3
68,B2,42.0,5.0,8.8
68,B2,42.0,5.0,9.5
13,T3,4.0,5.0,9.6
13,T5,4.0,5.0,9.2
1,T5,4.0,5.0,9.0
13,T5,4.0,5.0,8.7
2,T1,4.0,5.0,8.7
2,T2,4.0,5.0,8.7
5,T1,4.0,5.0,8.4
5,T2,4.0,5.0,8.5
5,T3,4.0,5.0,9.2
13,T5,24.0,5.0,9.0
5,B1,3.0,5.0,8.0
5,B2,3.0,5.0,8.9
13,T5,4.0,5.0,9.3
65,B2,42.0,4.0,2.2
13,T1,4.0,4.0,7.8
1,T1,24.0,4.0,6.1
1,T2,24.0,4.0,6.9
